olympic_id,year,season,host_city,host_nation,country,olympic_medals,olympic_medals_score,host_advantage
20,1980,Summer,Moscow,RUS,SUI,2,6,FALSE
20,1980,Summer,Moscow,RUS,SWE,12,30,FALSE
20,1980,Summer,Moscow,RUS,TAN,2,4,FALSE
20,1980,Summer,Moscow,RUS,UGA,1,2,FALSE
20,1980,Summer,Moscow,RUS,URS,193,911,FALSE
20,1980,Summer,Moscow,RUS,VEN,1,2,FALSE
20,1980,Summer,Moscow,RUS,YUG,9,108,FALSE
20,1980,Summer,Moscow,RUS,ZIM,1,45,FALSE
21,1984,Summer,Los Angeles,USA,ALG,2,2,FALSE
21,1984,Summer,Los Angeles,USA,AUS,23,76,FALSE
21,1984,Summer,Los Angeles,USA,AUT,3,6,FALSE
21,1984,Summer,Los Angeles,USA,BEL,4,9,FALSE
21,1984,Summer,Los Angeles,USA,BRA,8,69,FALSE
21,1984,Summer,Los Angeles,USA,CAN,46,161,FALSE
21,1984,Summer,Los Angeles,USA,CHN,32,141,FALSE
21,1984,Summer,Los Angeles,USA,CIV,1,2,FALSE
21,1984,Summer,Los Angeles,USA,CMR,1,1,FALSE
21,1984,Summer,Los Angeles,USA,COL,1,2,FALSE
21,1984,Summer,Los Angeles,USA,DEN,6,16,FALSE
21,1984,Summer,Los Angeles,USA,DOM,1,1,FALSE
21,1984,Summer,Los Angeles,USA,EGY,1,2,FALSE
21,1984,Summer,Los Angeles,USA,ESP,5,37,FALSE
21,1984,Summer,Los Angeles,USA,FIN,12,22,FALSE
21,1984,Summer,Los Angeles,USA,FRA,28,123,FALSE
21,1984,Summer,Los Angeles,USA,FRG,59,289,FALSE
21,1984,Summer,Los Angeles,USA,GBR,37,110,FALSE
21,1984,Summer,Los Angeles,USA,GRE,2,3,FALSE
21,1984,Summer,Los Angeles,USA,IRL,1,2,FALSE
21,1984,Summer,Los Angeles,USA,ISL,1,1,FALSE
21,1984,Summer,Los Angeles,USA,ITA,32,128,FALSE
21,1984,Summer,Los Angeles,USA,JAM,3,10,FALSE
21,1984,Summer,Los Angeles,USA,JPN,31,77,FALSE
21,1984,Summer,Los Angeles,USA,KEN,3,5,FALSE
21,1984,Summer,Los Angeles,USA,KOR,19,81,FALSE
21,1984,Summer,Los Angeles,USA,MAR,2,6,FALSE
21,1984,Summer,Los Angeles,USA,MEX,6,13,FALSE
21,1984,Summer,Los Angeles,USA,NED,13,86,FALSE
21,1984,Summer,Los Angeles,USA,NGR,2,6,FALSE
21,1984,Summer,Los Angeles,USA,NOR,3,5,FALSE
21,1984,Summer,Los Angeles,USA,NZL,11,56,FALSE
21,1984,Summer,Los Angeles,USA,PAK,1,45,FALSE
21,1984,Summer,Los Angeles,USA,PER,1,2,FALSE
21,1984,Summer,Los Angeles,USA,POR,3,5,FALSE
21,1984,Summer,Los Angeles,USA,PUR,2,3,FALSE
21,1984,Summer,Los Angeles,USA,ROM,52,217,FALSE
21,1984,Summer,Los Angeles,USA,SUI,8,22,FALSE
21,1984,Summer,Los Angeles,USA,SUR,1,1,FALSE
21,1984,Summer,Los Angeles,USA,SWE,19,56,FALSE
21,1984,Summer,Los Angeles,USA,SYR,1,2,FALSE
21,1984,Summer,Los Angeles,USA,THA,1,2,FALSE
21,1984,Summer,Los Angeles,USA,TPE,1,1,FALSE
21,1984,Summer,Los Angeles,USA,TUR,3,3,FALSE
21,1984,Summer,Los Angeles,USA,USA,173,781,TRUE
21,1984,Summer,Los Angeles,USA,VEN,3,3,FALSE
21,1984,Summer,Los Angeles,USA,YUG,18,189,FALSE
21,1984,Summer,Los Angeles,USA,ZAM,1,1,FALSE
22,1988,Summer,Seoul,KOR,AHO,1,2,FALSE
22,1988,Summer,Seoul,KOR,ARG,2,14,FALSE
22,1988,Summer,Seoul,KOR,AUS,14,77,FALSE
22,1988,Summer,Seoul,KOR,AUT,1,3,FALSE
22,1988,Summer,Seoul,KOR,BEL,2,2,FALSE
22,1988,Summer,Seoul,KOR,BRA,6,42,FALSE
22,1988,Summer,Seoul,KOR,BUL,35,75,FALSE
22,1988,Summer,Seoul,KOR,CAN,10,34,FALSE
22,1988,Summer,Seoul,KOR,CHI,1,2,FALSE
22,1988,Summer,Seoul,KOR,CHN,28,80,FALSE
22,1988,Summer,Seoul,KOR,COL,1,1,FALSE
22,1988,Summer,Seoul,KOR,CRC,1,2,FALSE
22,1988,Summer,Seoul,KOR,CZE,8,20,FALSE
22,1988,Summer,Seoul,KOR,DEN,4,14,FALSE
22,1988,Summer,Seoul,KOR,DJI,1,1,FALSE
22,1988,Summer,Seoul,KOR,ESP,4,9,FALSE
22,1988,Summer,Seoul,KOR,FIN,4,7,FALSE
22,1988,Summer,Seoul,KOR,FRA,16,57,FALSE
22,1988,Summer,Seoul,KOR,FRG,40,212,FALSE
22,1988,Summer,Seoul,KOR,GBR,24,113,FALSE
22,1988,Summer,Seoul,KOR,GDR,102,378,FALSE
22,1988,Summer,Seoul,KOR,GRE,1,1,FALSE
22,1988,Summer,Seoul,KOR,HUN,23,93,FALSE
22,1988,Summer,Seoul,KOR,INA,1,6,FALSE
22,1988,Summer,Seoul,KOR,IRI,1,2,FALSE
22,1988,Summer,Seoul,KOR,ISV,1,2,FALSE
22,1988,Summer,Seoul,KOR,ITA,14,61,FALSE
22,1988,Summer,Seoul,KOR,JAM,2,12,FALSE
22,1988,Summer,Seoul,KOR,JPN,14,31,FALSE
22,1988,Summer,Seoul,KOR,KEN,9,21,FALSE
22,1988,Summer,Seoul,KOR,KOR,33,173,TRUE
22,1988,Summer,Seoul,KOR,MAR,3,5,FALSE
22,1988,Summer,Seoul,KOR,MEX,2,2,FALSE
22,1988,Summer,Seoul,KOR,MGL,1,1,FALSE
22,1988,Summer,Seoul,KOR,NED,9,55,FALSE
22,1988,Summer,Seoul,KOR,NOR,5,48,FALSE
22,1988,Summer,Seoul,KOR,NZL,13,36,FALSE
22,1988,Summer,Seoul,KOR,PAK,1,1,FALSE
22,1988,Summer,Seoul,KOR,PER,1,24,FALSE
22,1988,Summer,Seoul,KOR,PHI,1,1,FALSE
22,1988,Summer,Seoul,KOR,POL,16,34,FALSE
22,1988,Summer,Seoul,KOR,POR,1,3,FALSE
22,1988,Summer,Seoul,KOR,ROM,24,88,FALSE
22,1988,Summer,Seoul,KOR,SEN,1,2,FALSE
22,1988,Summer,Seoul,KOR,SUI,4,14,FALSE
22,1988,Summer,Seoul,KOR,SUR,1,3,FALSE
22,1988,Summer,Seoul,KOR,SWE,10,21,FALSE
22,1988,Summer,Seoul,KOR,THA,1,1,FALSE
22,1988,Summer,Seoul,KOR,TUR,2,5,FALSE
22,1988,Summer,Seoul,KOR,URS,131,627,FALSE
22,1988,Summer,Seoul,KOR,USA,94,409,FALSE
22,1988,Summer,Seoul,KOR,YUG,12,120,FALSE
23,1992,Summer,Barcelona,ESP,ALG,2,4,FALSE
23,1992,Summer,Barcelona,ESP,ARG,1,2,FALSE
23,1992,Summer,Barcelona,ESP,AUS,27,109,FALSE
23,1992,Summer,Barcelona,ESP,AUT,2,10,FALSE
23,1992,Summer,Barcelona,ESP,BAH,1,1,FALSE
23,1992,Summer,Barcelona,ESP,BEL,3,4,FALSE
23,1992,Summer,Barcelona,ESP,BRA,2,38,FALSE
23,1992,Summer,Barcelona,ESP,BUL,16,30,FALSE
23,1992,Summer,Barcelona,ESP,CAN,18,102,FALSE
23,1992,Summer,Barcelona,ESP,CHN,52,163,FALSE
23,1992,Summer,Barcelona,ESP,COL,1,1,FALSE
23,1992,Summer,Barcelona,ESP,CRO,3,27,FALSE
23,1992,Summer,Barcelona,ESP,CUB,31,166,FALSE
23,1992,Summer,Barcelona,ESP,CZR,7,19,FALSE
23,1992,Summer,Barcelona,ESP,DEN,6,22,FALSE
23,1992,Summer,Barcelona,ESP,ESP,22,190,TRUE
23,1992,Summer,Barcelona,ESP,EST,2,5,FALSE
23,1992,Summer,Barcelona,ESP,ETH,3,5,FALSE
23,1992,Summer,Barcelona,ESP,FIN,5,13,FALSE
23,1992,Summer,Barcelona,ESP,FRA,29,80,FALSE
23,1992,Summer,Barcelona,ESP,GBR,20,67,FALSE
23,1992,Summer,Barcelona,ESP,GER,82,417,FALSE
23,1992,Summer,Barcelona,ESP,GHA,1,20,FALSE
23,1992,Summer,Barcelona,ESP,GRE,2,6,FALSE
23,1992,Summer,Barcelona,ESP,HUN,31,99,FALSE
23,1992,Summer,Barcelona,ESP,INA,5,13,FALSE
23,1992,Summer,Barcelona,ESP,IRI,3,4,FALSE
23,1992,Summer,Barcelona,ESP,IRL,2,5,FALSE
23,1992,Summer,Barcelona,ESP,ISR,2,3,FALSE
23,1992,Summer,Barcelona,ESP,ITA,19,97,FALSE
23,1992,Summer,Barcelona,ESP,JAM,4,7,FALSE
23,1992,Summer,Barcelona,ESP,JAP,1,2,FALSE
23,1992,Summer,Barcelona,ESP,JPN,21,60,FALSE
23,1992,Summer,Barcelona,ESP,KEN,8,16,FALSE
23,1992,Summer,Barcelona,ESP,KOR,27,116,FALSE
23,1992,Summer,Barcelona,ESP,LAT,3,5,FALSE
23,1992,Summer,Barcelona,ESP,LTU,2,15,FALSE
23,1992,Summer,Barcelona,ESP,MAR,3,6,FALSE
23,1992,Summer,Barcelona,ESP,MAS,1,2,FALSE
23,1992,Summer,Barcelona,ESP,MEX,1,2,FALSE
23,1992,Summer,Barcelona,ESP,MGL,2,2,FALSE
23,1992,Summer,Barcelona,ESP,NAM,2,4,FALSE
23,1992,Summer,Barcelona,ESP,NED,15,60,FALSE
23,1992,Summer,Barcelona,ESP,NGR,4,16,FALSE
23,1992,Summer,Barcelona,ESP,NOR,7,47,FALSE
23,1992,Summer,Barcelona,ESP,NZL,10,24,FALSE
23,1992,Summer,Barcelona,ESP,PAK,1,16,FALSE
23,1992,Summer,Barcelona,ESP,PER,1,2,FALSE
23,1992,Summer,Barcelona,ESP,PHI,1,1,FALSE
23,1992,Summer,Barcelona,ESP,POL,19,78,FALSE
23,1992,Summer,Barcelona,ESP,PRK,9,18,FALSE
23,1992,Summer,Barcelona,ESP,PUR,1,1,FALSE
23,1992,Summer,Barcelona,ESP,QAT,1,1,FALSE
23,1992,Summer,Barcelona,ESP,ROM,18,98,FALSE
23,1992,Summer,Barcelona,ESP,RSA,2,6,FALSE
23,1992,Summer,Barcelona,ESP,RUS,1,2,FALSE
23,1992,Summer,Barcelona,ESP,SLO,2,6,FALSE
23,1992,Summer,Barcelona,ESP,SUI,1,3,FALSE
23,1992,Summer,Barcelona,ESP,SUR,1,1,FALSE
23,1992,Summer,Barcelona,ESP,SWE,12,64,FALSE
23,1992,Summer,Barcelona,ESP,THA,1,1,FALSE
23,1992,Summer,Barcelona,ESP,TPE,1,40,FALSE
23,1992,Summer,Barcelona,ESP,TUR,6,12,FALSE
23,1992,Summer,Barcelona,ESP,URS,112,469,FALSE
23,1992,Summer,Barcelona,ESP,USA,109,445,FALSE
23,1992,Summer,Barcelona,ESP,YUF,3,4,FALSE
24,1996,Summer,Atlanta,USA,,1,2,FALSE
24,1996,Summer,Atlanta,USA,ALG,3,7,FALSE
24,1996,Summer,Atlanta,USA,ARG,3,39,FALSE
24,1996,Summer,Atlanta,USA,ARM,2,5,FALSE
24,1996,Summer,Atlanta,USA,AUS,41,216,FALSE
24,1996,Summer,Atlanta,USA,AUT,3,4,FALSE
24,1996,Summer,Atlanta,USA,AZE,1,2,FALSE
24,1996,Summer,Atlanta,USA,BAH,1,8,FALSE
24,1996,Summer,Atlanta,USA,BDI,1,3,FALSE
24,1996,Summer,Atlanta,USA,BEL,6,12,FALSE
24,1996,Summer,Atlanta,USA,BLR,15,31,FALSE
24,1996,Summer,Atlanta,USA,BRA,15,89,FALSE
24,1996,Summer,Atlanta,USA,BUL,15,39,FALSE
24,1996,Summer,Atlanta,USA,CAN,22,95,FALSE
24,1996,Summer,Atlanta,USA,CHN,48,226,FALSE
24,1996,Summer,Atlanta,USA,CRC,1,3,FALSE
24,1996,Summer,Atlanta,USA,CRO,2,74,FALSE
24,1996,Summer,Atlanta,USA,CUB,25,143,FALSE
24,1996,Summer,Atlanta,USA,CZR,11,26,FALSE
24,1996,Summer,Atlanta,USA,DEN,6,69,FALSE
24,1996,Summer,Atlanta,USA,ECU,1,3,FALSE
24,1996,Summer,Atlanta,USA,ESP,17,135,FALSE
24,1996,Summer,Atlanta,USA,ETH,3,7,FALSE
24,1996,Summer,Atlanta,USA,FIN,4,8,FALSE
24,1996,Summer,Atlanta,USA,FRA,37,106,FALSE
24,1996,Summer,Atlanta,USA,GBR,15,41,FALSE
24,1996,Summer,Atlanta,USA,GEO,2,2,FALSE
24,1996,Summer,Atlanta,USA,GER,65,243,FALSE
24,1996,Summer,Atlanta,USA,GRE,8,20,FALSE
24,1996,Summer,Atlanta,USA,HKG,1,3,FALSE
24,1996,Summer,Atlanta,USA,HUN,21,68,FALSE
24,1996,Summer,Atlanta,USA,INA,4,11,FALSE
24,1996,Summer,Atlanta,USA,IND,1,1,FALSE
24,1996,Summer,Atlanta,USA,IRI,3,6,FALSE
24,1996,Summer,Atlanta,USA,IRL,4,10,FALSE
24,1996,Summer,Atlanta,USA,ISR,1,1,FALSE
24,1996,Summer,Atlanta,USA,ITA,35,133,FALSE
24,1996,Summer,Atlanta,USA,JAM,6,17,FALSE
24,1996,Summer,Atlanta,USA,JPN,14,75,FALSE
24,1996,Summer,Atlanta,USA,KAZ,11,21,FALSE
24,1996,Summer,Atlanta,USA,KEN,8,14,FALSE
24,1996,Summer,Atlanta,USA,KOR,27,135,FALSE
24,1996,Summer,Atlanta,USA,LAT,1,2,FALSE
24,1996,Summer,Atlanta,USA,LTU,1,11,FALSE
24,1996,Summer,Atlanta,USA,MAR,2,2,FALSE
24,1996,Summer,Atlanta,USA,MAS,2,5,FALSE
24,1996,Summer,Atlanta,USA,MDA,2,5,FALSE
24,1996,Summer,Atlanta,USA,MEX,1,1,FALSE
24,1996,Summer,Atlanta,USA,MGL,1,1,FALSE
24,1996,Summer,Atlanta,USA,MOZ,1,1,FALSE
24,1996,Summer,Atlanta,USA,NAM,2,4,FALSE
24,1996,Summer,Atlanta,USA,NED,19,156,FALSE
24,1996,Summer,Atlanta,USA,NGR,6,68,FALSE
24,1996,Summer,Atlanta,USA,NOR,7,29,FALSE
24,1996,Summer,Atlanta,USA,NZL,6,17,FALSE
24,1996,Summer,Atlanta,USA,PHI,1,2,FALSE
24,1996,Summer,Atlanta,USA,POL,17,42,FALSE
24,1996,Summer,Atlanta,USA,POR,2,5,FALSE
24,1996,Summer,Atlanta,USA,PRK,5,10,FALSE
24,1996,Summer,Atlanta,USA,PUR,1,1,FALSE
24,1996,Summer,Atlanta,USA,ROM,19,74,FALSE
24,1996,Summer,Atlanta,USA,RSA,5,12,FALSE
24,1996,Summer,Atlanta,USA,RUS,63,234,FALSE
24,1996,Summer,Atlanta,USA,SLO,2,4,FALSE
24,1996,Summer,Atlanta,USA,SUI,7,27,FALSE
24,1996,Summer,Atlanta,USA,SVK,3,6,FALSE
24,1996,Summer,Atlanta,USA,SWE,8,60,FALSE
24,1996,Summer,Atlanta,USA,SYR,1,3,FALSE
24,1996,Summer,Atlanta,USA,TGA,1,2,FALSE
24,1996,Summer,Atlanta,USA,THA,2,4,FALSE
24,1996,Summer,Atlanta,USA,TPE,1,2,FALSE
24,1996,Summer,Atlanta,USA,TRI,2,2,FALSE
24,1996,Summer,Atlanta,USA,TUN,1,1,FALSE
24,1996,Summer,Atlanta,USA,TUR,6,15,FALSE
24,1996,Summer,Atlanta,USA,UGA,1,1,FALSE
24,1996,Summer,Atlanta,USA,GBRR,23,59,FALSE
24,1996,Summer,Atlanta,USA,USA,102,620,TRUE
24,1996,Summer,Atlanta,USA,UZB,2,3,FALSE
24,1996,Summer,Atlanta,USA,YUF,4,40,FALSE
24,1996,Summer,Atlanta,USA,ZAM,1,2,FALSE
25,2000,Summer,Sydney,AUS,ALG,5,8,FALSE
25,2000,Summer,Sydney,AUS,ARG,4,37,FALSE
